0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
216.4359,220.8133,216.0410,210.6767,206.1400,222.5675,217.2781,224.2321,20.6019,-91.4277,44.9666,41.5470,-23.6700,204.4000,209.5858,202.3300,205.0500,6984798
220.9902,224.7583,221.6719,217.4818,213.3810,227.1050,222.0737,227.4373,21.3271,-96.8199,41.8851,39.2626,-23.6400,222.0000,222.3100,205.1300,206.0500,11019357
226.9663,228.6983,228.1429,228.0306,226.8622,229.2933,228.3534,228.8146,41.5703,-97.0238,38.9960,36.9257,-4.3200,231.6900,231.6900,222.3000,222.6500,3721716
228.6928,229.4183,230.0767,231.9093,232.4258,229.2767,228.6453,227.9431,72.7830,-28.0559,45.0456,38.8797,6.2800,231.0000,234.0600,230.6000,231.6500,2404854
227.5099,228.3717,229.1400,230.8301,231.6569,228.5183,227.7799,226.0763,72.0644,-13.3014,41.5265,36.8345,12.0000,230.0500,232.7958,226.9025,231.2800,3514619
226.0019,226.3717,227.7376,229.1421,230.1197,227.1367,226.2864,224.0115,65.8007,-20.9610,38.1273,34.7921,13.7100,228.1900,229.5200,227.0500,228.2000,2275807
225.1226,224.0867,226.5624,228.6397,230.3852,224.8475,225.4160,221.8140,67.9441,-15.1222,36.6401,36.5900,16.3600,228.3200,231.0950,226.9500,228.7200,2565374
223.6837,221.3600,224.4595,227.1687,229.5802,221.5767,223.5298,219.4417,71.5679,-9.0243,34.8554,37.1185,15.6800,230.0000,231.6900,226.2900,229.6900,3698981
221.2811,218.7467,221.3329,223.7576,226.1252,218.1458,220.6864,217.3071,67.5198,-10.4250,32.7138,34.6182,17.7900,225.7600,228.8800,225.4700,226.9700,2557550
219.0056,215.7817,218.1362,220.1971,222.2268,215.1400,217.6236,215.9375,65.0828,-17.6214,32.1425,32.8642,6.8100,221.8900,229.0000,221.4000,225.3700,4369633
216.4598,214.6467,215.0724,215.5821,216.3545,213.6908,217.2783,215.5727,54.1779,-8.9540,31.4569,30.7593,-2.3200,215.9900,220.3500,215.0400,219.2800,3897378
215.3318,215.0333,213.8590,212.9749,212.5771,213.9583,217.2498,216.3724,42.3838,-70.2491,36.5398,33.0019,-12.4700,214.1500,218.2100,212.0500,214.4900,3278258
215.6685,217.1117,214.6081,212.7056,211.5427,216.1467,217.6327,217.8942,36.3090,-80.6546,39.3816,36.6214,-12.5900,210.7300,214.8000,209.5275,212.3600,3558077
216.9918,219.2100,216.5652,214.1672,212.6774,219.3100,218.3837,219.5923,38.9608,-72.5940,36.5225,35.3557,-14.2700,211.2700,215.6900,210.3363,214.0100,3179707
218.1846,221.5883,218.7305,215.4229,213.4000,222.5133,219.0859,220.9967,25.7288,-96.1951,33.5858,34.0839,-12.5200,218.1400,218.9300,208.4000,209.1800,4152713
221.7864,223.6750,222.8719,221.5218,221.1869,224.6458,220.2031,221.7537,39.6331,-70.9191,30.0618,32.5578,3.3400,216.5900,219.5236,214.3200,218.5600,3318168
223.0770,223.1183,224.1743,223.9971,224.7130,224.4858,220.2357,221.1557,46.4064,-46.0568,29.4639,35.4293,7.7300,226.9300,228.8700,221.5200,221.6000,2736770
223.6678,221.8300,224.2400,225.5468,227.5078,222.5925,220.1449,219.8597,61.9661,-11.1239,33.8612,36.8313,13.9900,225.2600,228.3000,224.1910,226.9600,2759105
222.3509,219.4983,222.1081,223.6646,225.8448,219.4150,218.1864,218.2895,57.5145,-22.0056,34.1888,36.0391,10.0600,227.5000,228.7300,223.8601,224.9500,2995425
221.3112,217.8217,220.0714,222.1108,224.6489,216.6483,217.1848,217.2021,68.5994,-3.4540,34.5820,32.9732,5.3700,220.5300,228.9000,220.0500,228.2800,4953723
218.5237,216.9267,216.8276,216.8556,217.9412,215.4458,216.7575,216.9128,54.0011,-24.1355,35.0538,30.1185,-3.6500,219.3500,222.0000,216.3005,221.7000,5924183
217.2532,217.5350,215.6376,213.6473,213.2295,216.4758,216.6128,218.0244,25.6245,-73.2573,41.3947,33.5758,-10.4900,214.4500,217.1400,213.0500,215.2200,3333750
218.0664,219.2833,216.7986,213.8315,212.6174,219.1350,217.0433,220.0509,16.7034,-83.2761,39.8014,33.1233,-13.6100,217.0000,217.9800,211.4600,213.8700,4161711
219.7450,221.5517,218.9933,215.4947,213.7796,222.2025,218.7945,222.2853,10.7565,-90.1222,37.8893,34.0358,-14.8100,214.2000,216.0300,210.9500,212.9700,6217366
222.4550,224.0200,222.1505,219.2145,217.8233,224.7192,223.4541,224.2653,12.3202,-98.0404,31.3644,33.4539,-11.1800,223.2400,223.6400,214.5600,214.8900,3955472
225.4810,225.8833,225.2914,223.9704,223.7524,226.2342,226.7232,225.5419,24.9415,-95.3933,25.1831,32.6955,-2.4200,224.9900,225.1200,222.5300,222.9100,1863236
226.5094,226.2867,226.2562,225.4229,225.5420,226.6683,227.0080,226.0822,33.6925,-67.9775,25.7569,31.3319,1.1100,224.2600,226.9170,222.5000,225.3500,2523200
226.9732,226.1017,226.4710,225.9159,226.1117,226.4267,227.0613,226.4783,35.2115,-74.8684,26.4453,30.1708,-2.0300,228.0000,228.4100,224.2100,225.7100,1722697
227.4785,226.4400,226.6795,226.5035,226.8600,226.1217,227.1168,226.9296,43.1892,-51.5789,30.1824,29.9720,-1.4000,229.2600,231.4000,225.3900,227.4800,2903786
227.4778,226.6733,226.4490,226.1123,226.2208,226.0825,227.1068,227.5263,44.6170,-56.7391,35.5433,31.9392,-4.7200,227.7500,229.7700,226.5800,227.7800,2574210
227.3570,227.4600,226.3576,225.3243,224.8091,226.9108,227.0375,228.4734,34.3002,-79.0590,40.2079,33.8381,-6.8300,225.2800,226.3300,223.9700,226.0700,2272681
227.8718,228.5983,227.0800,225.5408,224.5213,228.4642,227.2923,229.7639,29.5688,-87.1859,36.9069,34.6756,-10.0100,226.2200,227.5900,225.0000,225.3300,2451341
228.8885,230.2667,228.4905,226.6418,225.2988,230.4167,228.1841,231.1073,22.7392,-97.0109,33.8962,36.1694,-13.1600,225.7500,227.4000,223.8000,224.2400,3097847
230.7479,232.4600,230.8390,229.4619,228.5425,232.4817,231.3394,232.1766,30.7068,-98.0000,29.7617,35.7236,-7.8400,228.7700,229.8500,227.5200,227.7400,2451510
231.9510,233.7667,232.5610,231.3539,230.7554,234.0817,232.3924,232.6256,33.9341,-93.7743,28.3352,35.6328,-0.0100,232.9600,233.0000,228.2400,228.8800,2372746
233.1794,233.7683,233.9576,233.5718,233.7235,234.7142,232.4073,232.5101,47.0079,-50.3766,27.4684,37.2464,4.6100,234.6400,234.6400,232.2250,232.5000,2003418
233.4512,233.0000,234.1005,234.2723,234.9135,234.0158,232.4007,231.8049,48.7369,-47.0293,32.4442,38.3540,3.6600,234.7400,235.7400,232.2400,232.9000,2056982
233.6716,232.3900,233.9548,235.0417,236.4882,232.3808,232.3781,230.7844,59.9448,-26.6109,38.4426,40.1080,7.0100,238.0600,238.5200,234.8300,235.3400,3760267
233.0043,231.2217,232.7781,234.2550,236.1609,230.4758,231.9091,229.6281,71.5156,-9.2965,41.6855,41.1528,9.2500,237.0000,238.5100,236.0300,237.4000,2502995
231.2460,229.6800,230.5724,231.2388,232.6489,229.1300,229.7573,228.8403,66.7970,-7.2091,42.9304,39.7179,5.3700,229.9000,236.2800,229.5200,235.5800,3716487
229.5124,228.7850,228.6310,227.7687,228.0064,228.6575,229.0468,228.8998,32.5923,-57.1956,47.0244,39.2962,-3.0200,228.3500,229.4000,226.5700,228.8900,2498063
229.7613,229.2883,228.7448,227.5691,227.4534,229.0117,229.0643,229.7900,22.6690,-92.8049,44.2639,35.5062,-6.0200,229.4000,230.1600,227.3000,227.8900,1918787
230.5099,230.2917,229.4310,228.1893,227.8990,229.8925,229.4697,230.9926,27.1685,-76.7543,41.7734,33.0024,-5.2800,229.0800,230.5500,228.7600,229.2400,2228307
231.0178,231.1717,229.9829,228.2769,227.4502,231.1108,229.5425,232.4146,18.0291,-90.9227,40.6200,31.5423,-9.2300,229.5000,229.8500,227.5700,228.3300,3003569
232.0930,232.7100,231.2343,229.3309,228.1522,232.7192,230.4021,234.0754,16.2977,-93.0170,36.5054,29.2520,-9.5100,230.9100,231.9900,227.3017,228.1500,3577707
233.6702,234.2950,232.9900,231.3804,230.2026,234.3417,232.2037,235.7335,20.4088,-85.6344,31.5680,28.3423,-7.6000,230.6700,231.6500,228.6600,230.2100,2719540
235.0542,235.5617,234.5190,233.2326,232.0519,235.7583,233.7987,237.1868,24.6922,-97.7950,26.7486,26.3756,-7.4900,235.0100,235.5000,231.7400,231.9100,1948373
236.3119,236.8100,235.9190,235.0194,233.8954,236.9692,235.3097,238.4141,31.0893,-85.4265,24.2313,27.6424,-7.4900,235.0500,235.6400,232.6800,233.9100,1952884
237.2727,238.0583,237.1043,236.4239,235.2941,238.0208,236.4295,239.3751,33.2808,-92.8171,22.4647,28.1650,-7.8500,237.0000,238.6300,233.8800,234.5200,2651790
238.3738,239.3667,238.4890,238.2866,237.4664,239.1400,237.9572,240.0487,47.0563,-71.6873,21.9985,27.7079,-5.0400,237.0100,239.4497,236.1700,237.5600,2092231
238.6993,240.2067,239.2452,238.9027,238.0452,240.2517,238.2749,240.3443,47.5963,-70.7340,25.1166,27.3691,2.5500,237.7600,238.1200,234.5900,237.6600,2083698
239.1151,239.7817,239.8514,239.8156,239.1121,240.6858,238.2975,240.3615,48.2890,-70.0385,26.0027,26.1317,1.4700,238.9400,239.3500,237.1200,237.8100,1965472
239.6371,239.5367,240.3448,241.1398,240.9572,240.3058,238.3058,239.9592,55.4132,-54.7206,31.0535,30.6411,0.0600,240.8000,241.1200,238.6800,239.4000,1963935
239.7319,239.5267,240.3810,241.9306,242.3708,239.2742,238.3009,239.0630,65.5504,-35.4528,33.8653,32.9593,2.7500,242.0500,242.7900,240.3100,241.4000,1911957
239.0647,239.0683,239.7148,241.4756,242.3041,238.2708,238.1896,237.8289,70.7839,-26.1079,33.4172,31.2517,6.5900,243.0600,245.0800,241.5900,242.3700,2951180
237.7426,237.9700,238.4576,239.7957,240.5979,237.7450,237.7115,236.5473,71.9185,-10.9661,29.6216,27.6506,9.2200,236.9900,243.6500,236.5600,242.6000,4106946
235.7997,236.4333,236.6957,236.7310,236.7324,237.2250,236.8939,235.4511,50.2995,-56.7870,26.2607,26.3066,2.1100,237.3600,237.8000,234.7000,235.1100,1948234
236.0755,236.0817,236.9733,237.6553,238.3056,236.5058,236.9569,234.5572,56.2229,-36.1171,30.2288,30.7903,7.0900,239.0500,239.2800,235.8400,236.3400,2065059
235.9697,234.9000,236.5619,238.0756,239.5121,234.9475,237.0680,233.2869,73.9147,-2.9049,32.0533,34.1864,9.7800,237.8900,239.6700,237.5800,239.3400,1870940
234.6216,233.2700,234.8276,236.2218,237.7271,233.1175,235.5668,231.9200,72.2404,-7.1954,29.0862,33.4620,11.7900,235.2900,239.5300,235.2900,238.6500,2437333
233.0103,231.3050,232.7290,233.6391,234.7754,231.2725,233.4661,230.9677,64.2977,-2.0734,25.6795,30.9773,6.1700,234.1300,235.9750,234.0750,235.7800,2604975
231.9024,230.2767,231.1567,231.6749,232.4093,229.9283,233.1063,230.6281,55.4061,-4.7552,26.3525,29.6907,-0.4000,232.5100,233.7200,231.6400,233.3800,2107243
231.3113,230.3433,230.2890,230.4018,230.7479,229.4800,233.1045,230.8725,53.8910,-37.4209,31.3518,30.9263,-3.3700,230.6700,233.2900,230.4500,233.0000,2438306
230.6358,230.9050,229.6905,228.6870,228.1323,230.1425,233.1084,231.6613,36.0115,-78.7133,36.3195,35.6883,-8.5800,229.3500,231.5400,228.3100,229.2500,3218939
231.1902,232.3350,230.5719,229.0162,228.0143,232.0017,234.0041,232.9740,36.9999,-76.8037,37.8379,36.5187,-6.3700,227.3500,230.3700,227.3000,229.5600,2359006
231.8423,233.3967,231.6681,229.4507,227.8306,234.0100,234.4796,234.4034,21.3282,-97.7502,36.2752,35.3386,-7.2300,229.4900,229.8900,226.5700,226.8600,2663244
233.8352,234.6017,233.8800,232.4799,231.2481,235.4767,235.6175,235.7227,27.0366,-86.7841,33.0289,35.6777,-4.3800,230.9700,231.4550,228.1100,229.6100,3863732
235.5252,235.3317,235.5148,235.3180,234.7413,235.8308,236.1414,236.4661,40.8536,-84.9028,30.5007,37.6352,-2.2600,236.3500,236.8450,233.3900,233.7800,2952021
236.2233,235.7083,236.0657,236.6313,236.4391,235.5092,236.2413,236.7267,55.5460,-46.1883,35.0572,43.2983,-1.0600,238.1200,239.1600,236.2300,236.3700,2522656
236.1647,235.8850,235.9271,236.6771,236.5126,235.2867,236.2388,236.8335,66.8376,-24.8143,35.1994,44.4536,-1.1200,237.2500,239.4600,236.4900,237.8300,2399530
235.4985,236.0717,235.4248,235.5498,234.8583,235.6675,236.2064,237.0490,57.4592,-54.5977,34.4021,43.3728,-1.7100,234.1400,236.9800,234.0300,235.9300,2259700
235.3259,236.3567,235.5467,235.2251,234.1050,236.5017,236.2168,237.4815,44.8792,-81.0345,38.3264,43.6383,-3.0200,234.4400,235.5200,233.4900,234.0900,3053130
235.8203,236.8600,236.3381,236.1735,235.0594,237.3000,236.4733,237.8631,44.1309,-82.4713,44.7697,45.2612,-2.7000,233.9300,235.2100,232.7700,233.9900,2580124
236.5524,237.3100,237.2867,237.7790,237.0927,237.6317,236.7008,237.8795,57.4548,-63.8408,51.5395,46.9487,0.1600,238.5000,239.4000,235.7800,236.0400,2510727
236.7574,237.2833,237.6419,238.6796,238.4143,237.4033,236.7051,237.3993,69.2724,-39.7924,53.7077,46.7482,3.6700,239.5000,239.5000,236.5500,237.4300,2504133
236.4883,236.6717,237.4252,238.9103,239.0388,236.7625,236.5720,236.5418,85.2515,-9.7378,52.3435,43.8074,7.2600,238.0000,239.7300,236.8900,238.9500,2454219
235.5036,235.4617,236.4286,237.9098,238.0737,235.7317,234.6696,235.4578,82.3230,-11.6000,48.9502,40.7132,8.0100,237.9600,238.8000,235.9900,237.6400,1999682
234.6491,234.1267,235.4248,237.1631,237.5006,234.3683,232.2933,234.3339,81.0547,-12.8474,45.7526,39.7375,5.8700,237.0000,238.3350,236.4300,237.1100,1885496
233.6647,233.1483,234.2929,236.2000,236.6937,232.9417,231.0471,233.1560,80.1124,-9.1014,42.3579,38.4749,5.6700,235.0100,236.8500,233.9500,236.6900,2174698
232.4546,232.2033,233.0110,234.7938,235.2890,231.7383,229.6257,232.0068,78.3845,-15.0801,39.7887,35.7050,4.4400,234.7500,237.4800,234.3400,235.8800,2887509
231.0844,231.4633,231.7490,232.9892,233.2479,231.1025,228.5764,230.9912,73.3309,-13.5468,35.2714,31.9534,7.3500,231.8000,234.8600,231.7200,233.7600,2788682
230.0141,230.2383,230.7429,231.6106,231.6645,230.5850,227.2424,230.1422,67.0656,-20.7354,32.4763,29.8921,4.4700,229.0100,232.0500,228.8000,231.6900,2684620
229.3438,229.4933,230.1152,230.9085,230.9523,229.9608,226.7000,229.3241,59.0965,-41.7773,33.7224,32.1988,3.9700,231.1100,231.9900,228.9800,229.6300,4638844
229.2293,228.8317,229.8871,231.3055,231.8781,228.9108,226.3834,228.3608,70.1519,-25.3320,34.5918,31.7464,4.3900,232.3400,233.7200,230.1500,231.2400,6149874
228.4250,228.1000,228.9900,230.5274,231.3552,227.7467,225.7014,227.1383,69.5023,-23.7634,31.6213,29.6207,3.0300,231.4800,233.2300,226.8700,231.0200,9280184
227.3870,227.5950,228.0114,229.2924,230.2543,227.0492,225.3639,225.8994,71.9953,-0.0000,28.6354,26.3574,9.6500,227.2000,231.4400,226.7400,231.4400,3271217
225.7658,225.9867,226.4533,226.8121,227.2998,226.3458,223.9913,224.7768,56.3798,-27.3637,27.3079,23.9415,5.6700,226.6300,228.6200,223.9300,226.4100,2543722
225.5082,225.0417,226.0624,226.7153,227.5588,225.6150,223.6531,223.8685,60.9398,-18.1518,30.6751,27.5549,6.8400,227.6400,227.8000,225.7701,227.2200,2223060
224.8234,223.9017,225.1143,225.8287,226.8077,224.2133,222.8773,222.8433,55.1132,-35.3135,28.9010,27.4739,2.4000,225.7600,227.2500,225.2000,225.6600,2527030
224.4888,223.5017,224.4976,225.5615,226.9997,222.8700,222.7870,221.8629,60.8867,-20.2407,27.6202,28.0118,6.2800,228.0000,228.8700,225.8486,226.8500,2524839
223.5443,222.4550,223.2419,224.1016,225.5996,221.8350,222.2953,220.9886,66.4435,-2.2557,24.0795,25.9459,4.5700,223.3600,228.2000,223.0000,227.9900,2743874
221.7661,221.6933,221.4429,220.7680,221.3099,221.5625,221.9588,220.5669,42.7734,-53.8225,20.5751,25.0465,1.6100,220.5400,223.2000,219.8800,221.7900,1846534
221.7565,221.4250,221.3386,220.3496,220.6994,221.6675,221.9621,220.8059,36.4468,-71.8856,24.4346,27.3992,-0.8400,221.5000,222.1400,219.7800,220.7400,2218550
222.1631,221.5650,221.5743,220.6000,220.9336,221.7342,221.9750,221.2371,34.3738,-77.3568,26.0468,29.0735,-1.1600,224.4600,224.6400,219.9900,220.3800,1204376
222.8763,221.7583,221.9681,221.4012,221.9563,221.6583,221.9975,221.7880,43.9254,-33.5871,28.4035,28.4046,-2.7600,219.7500,223.3400,218.8901,223.2600,1723244
222.7228,222.2183,221.6705,220.5042,220.5378,221.8158,221.9564,222.4988,28.4503,-87.2613,27.8123,26.4056,-6.4100,224.4000,225.1700,220.4500,220.5700,3395263
223.5839,223.2867,222.4467,221.3390,221.3597,222.6800,222.1656,223.6241,37.6156,-62.2163,29.5180,28.2017,-4.4000,220.2500,224.6600,219.5800,223.4200,3072630
223.6495,224.0200,222.6181,220.5722,219.7688,223.9833,222.0358,224.9710,10.2133,-90.6885,30.3637,27.1857,-8.1400,221.4800,225.4700,220.1400,220.1800,3103621
225.0373,225.3767,224.1029,222.1169,221.1491,225.6350,223.4743,226.6708,12.1321,-78.3857,32.1003,27.9292,-9.8100,221.7800,222.8000,219.1204,221.5800,2692887
226.4202,227.0117,225.6548,223.7146,222.5744,227.1675,224.9505,228.2949,11.7373,-89.8050,28.4058,24.7615,-10.3800,224.5000,225.1352,220.3900,221.5400,3817727
228.3723,228.7417,227.7124,226.5366,225.8101,228.5917,227.6789,229.7372,20.2156,-83.0867,24.9990,23.6741,-7.6300,227.7800,230.4999,225.5800,226.0200,2892218
229.3133,230.0133,228.8533,227.6841,226.8737,229.9367,229.0060,230.8318,23.2093,-78.7005,26.8854,25.9687,-6.8500,226.3900,228.4300,224.5686,226.9800,3094630
230.2466,231.1550,230.0462,228.8991,228.0461,231.2933,230.6268,231.7842,26.0189,-86.2490,24.0076,25.0546,-4.8100,229.9200,229.9400,226.9618,227.8200,2678291
231.2172,231.9567,231.2281,230.3013,229.5387,232.3417,231.4063,232.4968,27.6811,-82.1064,23.7582,24.9484,-5.7700,228.2200,229.0400,226.1603,228.3200,3326561
232.3760,232.9183,232.5419,232.2527,231.9776,233.0850,232.3803,232.8485,41.1228,-75.3304,21.1172,26.1213,-2.0000,230.2000,231.6700,229.1500,231.3900,2327485
232.7705,233.2517,233.0738,232.9922,232.9522,233.3475,232.4595,232.7504,44.2113,-75.2086,22.3492,27.8041,-1.5300,231.5000,233.1500,229.8400,231.9200,4738084
233.1106,233.5067,233.5271,233.7613,234.1342,233.4750,232.4917,232.3641,55.5628,-71.8995,25.0520,31.1442,1.4200,235.8700,235.8900,232.5900,233.6500,2899565
232.8949,233.2700,233.4186,233.5901,234.1566,233.3883,232.4197,231.7105,56.8279,-49.6054,26.1017,33.8730,5.4900,233.6500,238.2300,233.1000,233.8300,3637425
232.5209,232.3550,232.9971,233.1201,233.8172,232.8442,232.0575,230.9453,50.5761,-38.1228,26.1387,36.9575,2.7400,234.1200,235.2300,231.8600,232.6300,2079981
232.4772,231.8983,232.7881,233.2724,234.4445,232.0400,232.0192,230.1146,59.2797,-21.2051,31.1255,39.4391,5.7400,234.6200,235.1600,233.5850,234.0900,1936809
231.8321,230.9417,231.8886,232.3003,233.6142,230.8442,231.4926,229.2306,56.2731,-29.3163,33.2590,41.3540,7.5100,233.0000,234.2699,232.3500,233.3900,2253128
231.2089,229.6900,230.8314,231.2412,232.6448,229.5983,230.9060,228.5774,56.5715,-20.8791,37.2365,43.2350,4.2900,233.8900,235.9200,232.5400,233.4500,2904959
230.3125,228.9750,229.5529,229.4613,230.5428,228.7125,230.7369,228.3163,52.2850,-4.1225,41.6443,42.4397,5.2000,229.8500,232.5800,229.3600,232.2300,2566410
229.5455,228.1083,228.3752,227.5868,227.9934,228.0133,230.6145,228.6579,35.3224,-49.2840,47.7764,42.3100,-6.6700,228.9400,229.3400,227.2900,228.3400,1986219
230.0277,229.2200,228.6267,227.7678,228.0357,228.3983,230.8027,229.6122,40.0500,-51.7872,47.7528,38.4633,-6.2100,230.3500,231.1500,228.9500,229.8900,2133594
230.0828,230.2550,228.7310,226.9740,226.5002,229.5667,230.8726,230.9451,32.5788,-67.4312,49.4490,37.9999,-9.4600,228.4000,230.2500,228.0900,228.3500,3330852
230.7760,231.8317,229.7257,227.1167,225.9030,231.6942,231.2722,232.7565,19.1038,-87.0102,49.2336,36.3184,-12.1200,227.3400,228.1100,224.0900,225.8800,5334873
232.7343,233.8517,232.0033,229.5698,228.3653,234.1808,233.1684,234.7414,24.5289,-73.5953,43.2351,31.8824,-8.5400,228.9400,229.6660,226.2800,229.1600,3348589
234.1641,235.2750,233.7505,231.1635,229.6411,236.0400,234.1765,236.4671,10.8247,-87.1803,36.8436,29.9149,-9.9700,231.5200,232.4700,225.0200,227.0300,5323609
